tid,loop_in_cs,tp,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR,la,numa,cache_misses,c_ho,c_hod,cnNR,mnNR,threadNR,maxHandover,colocate
011,00000000,00494453,00011222,010,00362291,00000000,00000000,001024,001,002,00001024,00249497,01,0000009478839457,00000000,00000000,004,004,016,016,1
012,00000000,00480129,00004730,010,00351355,00000000,00000000,001024,001,002,00001024,00241384,01,0000003078901118,00000000,00000000,004,004,016,016,1
013,00000000,00494294,00003662,010,00363465,00000000,00000000,001024,001,002,00001024,00249130,01,0000009739163673,00000000,00000000,004,004,016,016,1
014,00000000,00488324,00003957,010,00361671,00000000,00000000,001024,001,002,00001024,00246488,01,0000009795070862,00000000,00000000,004,004,016,016,1
015,00000000,00496304,00003596,010,00364907,00000000,00000000,001024,001,002,00001024,00249800,01,0000009783599633,00000000,00000000,004,004,016,016,1
000,00000000,00496485,00004782,010,00365258,00000000,00000000,001024,002,002,00001024,00249784,01,0000010231609786,00000000,00000000,004,004,016,016,1
001,00000000,00498473,00003761,010,00365749,00000000,00000000,001024,002,002,00001024,00250938,01,0000009521288888,00000000,00000000,004,004,016,016,1
002,00000000,00498871,00006196,010,00366621,00000000,00000000,001024,002,002,00001024,00251316,01,0000009556130658,00000000,00000000,004,004,016,016,1
003,00000000,00499413,00003104,010,00366655,00000000,00000000,001024,002,002,00001024,00251117,01,0000010278951324,00000000,00000000,004,004,016,016,1
004,00000000,00494959,00011923,010,00367028,00000000,00000000,001024,002,002,00001024,00249983,01,0000009717792607,00000000,00000000,004,004,016,016,1
005,00000000,00498046,00004662,010,00365840,00000000,00000000,001024,002,002,00001024,00250866,01,0000010272927960,00000000,00000000,004,004,016,016,1
006,00000000,00495524,00004636,010,00366837,00000000,00000000,001024,002,002,00001024,00250234,01,0000010062932542,00000000,00000000,004,004,016,016,1
007,00000000,00494247,00010276,010,00365599,00000000,00000000,001024,002,002,00001024,00249251,01,0000010144659730,00000000,00000000,004,004,016,016,1
008,00000000,00496663,00004630,010,00363245,00000000,00000000,001024,002,002,00001024,00249988,01,0000010177406304,00000000,00000000,004,004,016,016,1
009,00000000,00499034,00003628,010,00364939,00000000,00000000,001024,002,002,00001024,00251280,01,0000010346301182,00000000,00000000,004,004,016,016,1
010,00000000,00497436,00004926,010,00365827,00000000,00000000,001024,002,002,00001024,00250770,01,0000010156418041,00000000,00000000,004,004,016,016,1
011,00000000,00500541,00011322,010,00366202,00000000,00000000,001024,002,002,00001024,00252336,01,0000010339017792,00000000,00000000,004,004,016,016,1
012,00000000,00495498,00004916,010,00364911,00000000,00000000,001024,002,002,00001024,00250218,01,0000010293886881,00000000,00000000,004,004,016,016,1
013,00000000,00494082,00003938,010,00365754,00000000,00000000,001024,002,002,00001024,00249096,01,0000009853942113,00000000,00000000,004,004,016,016,1
014,00000000,00482079,00003898,010,00353097,00000000,00000000,001024,002,002,00001024,00242653,01,0000003333307658,00000000,00000000,004,004,016,016,1
015,00000000,00497477,00003616,010,00366826,00000000,00000000,001024,002,002,00001024,00250647,01,0000010214117917,00000000,00000000,004,004,016,016,1
000,00000000,00271891,00002658,010,00191198,00000000,00000000,001024,003,002,00001024,00136864,01,0000008016004022,00000000,00000000,004,004,016,016,1
001,00000000,00270051,00002068,010,00191237,00000000,00000000,001024,003,002,00001024,00136443,01,0000008540273055,00000000,00000000,004,004,016,016,1
002,00000000,00273059,00003388,010,00190838,00000000,00000000,001024,003,002,00001024,00137515,01,0000008766015071,00000000,00000000,004,004,016,016,1
003,00000000,00270090,00001793,010,00190615,00000000,00000000,001024,003,002,00001024,00136389,01,0000008699480067,00000000,00000000,004,004,016,016,1
004,00000000,00274074,00006376,010,00191680,00000000,00000000,001024,003,002,00001024,00137948,01,0000008389926215,00000000,00000000,004,004,016,016,1
005,00000000,00274434,00002557,010,00191334,00000000,00000000,001024,003,002,00001024,00137791,01,0000008044156460,00000000,00000000,004,004,016,016,1
006,00000000,00272535,00002548,010,00190595,00000000,00000000,001024,003,002,00001024,00137182,01,0000008565277792,00000000,00000000,004,004,016,016,1
007,00000000,00273958,00005657,010,00191505,00000000,00000000,001024,003,002,00001024,00138590,01,0000008590143272,00000000,00000000,004,004,016,016,1
008,00000000,00272262,00002438,010,00192266,00000000,00000000,001024,003,002,00001024,00137554,01,0000008790534587,00000000,00000000,004,004,016,016,1
009,00000000,00270562,00002014,010,00191329,00000000,00000000,001024,003,002,00001024,00136952,01,0000008099403050,00000000,00000000,004,004,016,016,1
010,00000000,00270792,00002741,010,00190654,00000000,00000000,001024,003,002,00001024,00136884,01,0000008762541701,00000000,00000000,004,004,016,016,1
011,00000000,00273001,00006170,010,00192063,00000000,00000000,001024,003,002,00001024,00137579,01,0000008812937444,00000000,00000000,004,004,016,016,1
012,00000000,00275686,00002623,010,00191640,00000000,00000000,001024,003,002,00001024,00139068,01,0000008852708430,00000000,00000000,004,004,016,016,1
013,00000000,00267124,00002141,010,00187031,00000000,00000000,001024,003,002,00001024,00134426,01,0000002983412048,00000000,00000000,004,004,016,016,1
014,00000000,00270175,00002174,010,00191465,00000000,00000000,001024,003,002,00001024,00136407,01,0000008107895389,00000000,00000000,004,004,016,016,1
015,00000000,00273711,00001944,010,00191326,00000000,00000000,001024,003,002,00001024,00137930,01,0000008724662461,00000000,00000000,004,004,016,016,1
000,00000000,00602683,00108045,010,00548073,00000000,00000000,001024,000,000,00000128,00303073,01,0000011782611492,00000000,00000000,004,004,016,016,1
001,00000000,00606669,00049274,010,00554120,00000000,00000000,001024,000,000,00000128,00304938,01,0000012004751964,00000000,00000000,004,004,016,016,1
002,00000000,00603653,00048952,010,00550731,00000000,00000000,001024,000,000,00000128,00304026,01,0000012016023045,00000000,00000000,004,004,016,016,1
003,00000000,00605588,00041034,010,00552530,00000000,00000000,001024,000,000,00000128,00304679,01,0000011957008850,00000000,00000000,004,004,016,016,1
004,00000000,00603353,00066588,010,00549963,00000000,00000000,001024,000,000,00000128,00303940,01,0000011873212283,00000000,00000000,004,004,016,016,1
005,00000000,00602129,00047389,010,00548121,00000000,00000000,001024,000,000,00000128,00303357,01,0000012061969770,00000000,00000000,004,004,016,016,1
006,00000000,00602763,00053717,010,00551947,00000000,00000000,001024,000,000,00000128,00303253,01,0000011929889854,00000000,00000000,004,004,016,016,1
007,00000000,00603901,00060132,010,00552339,00000000,00000000,001024,000,000,00000128,00304095,01,0000011852801419,00000000,00000000,004,004,016,016,1
008,00000000,00605219,00048622,010,00552396,00000000,00000000,001024,000,000,00000128,00304912,01,0000012156489753,00000000,00000000,004,004,016,016,1
009,00000000,00600675,00044822,010,00547027,00000000,00000000,001024,000,000,00000128,00302247,01,0000011676517340,00000000,00000000,004,004,016,016,1
010,00000000,00602471,00052768,010,00549796,00000000,00000000,001024,000,000,00000128,00303505,01,0000012142660368,00000000,00000000,004,004,016,016,1
011,00000000,00604898,00055360,010,00550806,00000000,00000000,001024,000,000,00000128,00304305,01,0000011883769734,00000000,00000000,004,004,016,016,1
012,00000000,00605966,00057977,010,00554569,00000000,00000000,001024,000,000,00000128,00304794,01,0000011939762165,00000000,00000000,004,004,016,016,1
013,00000000,00603595,00045236,010,00551839,00000000,00000000,001024,000,000,00000128,00303918,01,0000012099762502,00000000,00000000,004,004,016,016,1
014,00000000,00602508,00055046,010,00552515,00000000,00000000,001024,000,000,00000128,00303679,01,0000012074964707,00000000,00000000,004,004,016,016,1
015,00000000,00584959,00045643,010,00534818,00000000,00000000,001024,000,000,00000128,00294471,01,0000003653436194,00000000,00000000,004,004,016,016,1
000,00000000,00420236,00073909,010,00383958,00000000,00000000,001024,001,000,00000128,00210904,01,0000009037797645,00000000,00000000,004,004,016,016,1
001,00000000,00417900,00034386,010,00384957,00000000,00000000,001024,001,000,00000128,00210126,01,0000009200572232,00000000,00000000,004,004,016,016,1
002,00000000,00417129,00033658,010,00383502,00000000,00000000,001024,001,000,00000128,00210230,01,0000008767903809,00000000,00000000,004,004,016,016,1
003,00000000,00418873,00028518,010,00385602,00000000,00000000,001024,001,000,00000128,00210774,01,0000009244302585,00000000,00000000,004,004,016,016,1
004,00000000,00421561,00046005,010,00382719,00000000,00000000,001024,001,000,00000128,00211832,01,0000009090560578,00000000,00000000,004,004,016,016,1
005,00000000,00417933,00032696,010,00382598,00000000,00000000,001024,001,000,00000128,00209446,01,0000008866896586,00000000,00000000,004,004,016,016,1
006,00000000,00415169,00036844,010,00381052,00000000,00000000,001024,001,000,00000128,00208720,01,0000008742347341,00000000,00000000,004,004,016,016,1
007,00000000,00416474,00041912,010,00380075,00000000,00000000,001024,001,000,00000128,00209065,01,0000009078116719,00000000,00000000,004,004,016,016,1
008,00000000,00419295,00033938,010,00382856,00000000,00000000,001024,001,000,00000128,00210655,01,0000008761814479,00000000,00000000,004,004,016,016,1
009,00000000,00417301,00030850,010,00380566,00000000,00000000,001024,001,000,00000128,00210122,01,0000009262243047,00000000,00000000,004,004,016,016,1
010,00000000,00416071,00037401,010,00378152,00000000,00000000,001024,001,000,00000128,00209298,01,0000009253718955,00000000,00000000,004,004,016,016,1
011,00000000,00405866,00037969,010,00368671,00000000,00000000,001024,001,000,00000128,00204109,01,0000002892666405,00000000,00000000,004,004,016,016,1
012,00000000,00418912,00039940,010,00383788,00000000,00000000,001024,001,000,00000128,00210749,01,0000009181082996,00000000,00000000,004,004,016,016,1
013,00000000,00415383,00031293,010,00381412,00000000,00000000,001024,001,000,00000128,00208987,01,0000009238761216,00000000,00000000,004,004,016,016,1
014,00000000,00416090,00038463,010,00382232,00000000,00000000,001024,001,000,00000128,00209369,01,0000008779409606,00000000,00000000,004,004,016,016,1
015,00000000,00418622,00031376,010,00382789,00000000,00000000,001024,001,000,00000128,00210928,01,0000009223510471,00000000,00000000,004,004,016,016,1
000,00000000,00420863,00075152,010,00373874,00000000,00000000,001024,002,000,00000128,00211889,01,0000009445990418,00000000,00000000,004,004,016,016,1
001,00000000,00419925,00034472,010,00376583,00000000,00000000,001024,002,000,00000128,00211554,01,0000009509060683,00000000,00000000,004,004,016,016,1
002,00000000,00418103,00034063,010,00376602,00000000,00000000,001024,002,000,00000128,00211188,01,0000009454814109,00000000,00000000,004,004,016,016,1
003,00000000,00422247,00028537,010,00378013,00000000,00000000,001024,002,000,00000128,00212697,01,0000009519908644,00000000,00000000,004,004,016,016,1
004,00000000,00421212,00046362,010,00374580,00000000,00000000,001024,002,000,00000128,00211610,01,0000009696819176,00000000,00000000,004,004,016,016,1
005,00000000,00419049,00032545,010,00375185,00000000,00000000,001024,002,000,00000128,00210531,01,0000008683354800,00000000,00000000,004,004,016,016,1
006,00000000,00420725,00037200,010,00375161,00000000,00000000,001024,002,000,00000128,00212056,01,0000009680281549,00000000,00000000,004,004,016,016,1
007,00000000,00420359,00041940,010,00374232,00000000,00000000,001024,002,000,00000128,00211924,01,0000009023275699,00000000,00000000,004,004,016,016,1
008,00000000,00419022,00034212,010,00375789,00000000,00000000,001024,002,000,00000128,00211996,01,0000009711241508,00000000,00000000,004,004,016,016,1
009,00000000,00421861,00031097,010,00376774,00000000,00000000,001024,002,000,00000128,00212559,01,0000009721017808,00000000,00000000,004,004,016,016,1
010,00000000,00415620,00037207,010,00374960,00000000,00000000,001024,002,000,00000128,00209358,01,0000009595471608,00000000,00000000,004,004,016,016,1
011,00000000,00421319,00038481,010,00374599,00000000,00000000,001024,002,000,00000128,00211838,01,0000009686194464,00000000,00000000,004,004,016,016,1
012,00000000,00420615,00040363,010,00377006,00000000,00000000,001024,002,000,00000128,00212346,01,0000009669608775,00000000,00000000,004,004,016,016,1
013,00000000,00420019,00031320,010,00375635,00000000,00000000,001024,002,000,00000128,00211613,01,0000009179940427,00000000,00000000,004,004,016,016,1
014,00000000,00411364,00038441,010,00365521,00000000,00000000,001024,002,000,00000128,00206790,01,0000003022284831,00000000,00000000,004,004,016,016,1
015,00000000,00421632,00031396,010,00376314,00000000,00000000,001024,002,000,00000128,00211789,01,0000009652351383,00000000,00000000,004,004,016,016,1
000,00000000,00240754,00043110,010,00211009,00000000,00000000,001024,003,000,00000128,00121673,01,0000007788583141,00000000,00000000,004,004,016,016,1
001,00000000,00240638,00019701,010,00209433,00000000,00000000,001024,003,000,00000128,00121126,01,0000007745067628,00000000,00000000,004,004,016,016,1
002,00000000,00244047,00019565,010,00210157,00000000,00000000,001024,003,000,00000128,00122703,01,0000007547386782,00000000,00000000,004,004,016,016,1
003,00000000,00240458,00016328,010,00210276,00000000,00000000,001024,003,000,00000128,00121764,01,0000007928777227,00000000,00000000,004,004,016,016,1
004,00000000,00238641,00026684,010,00209896,00000000,00000000,001024,003,000,00000128,00120735,01,0000007638613252,00000000,00000000,004,004,016,016,1
005,00000000,00242091,00018835,010,00211312,00000000,00000000,001024,003,000,00000128,00122517,01,0000007916292839,00000000,00000000,004,004,016,016,1
006,00000000,00239080,00021410,010,00208789,00000000,00000000,001024,003,000,00000128,00120218,01,0000007896104016,00000000,00000000,004,004,016,016,1
007,00000000,00243852,00024101,010,00211806,00000000,00000000,001024,003,000,00000128,00123111,01,0000007441262609,00000000,00000000,004,004,016,016,1
008,00000000,00239186,00019491,010,00210666,00000000,00000000,001024,003,000,00000128,00120875,01,0000007760778271,00000000,00000000,004,004,016,016,1
009,00000000,00239908,00017844,010,00208779,00000000,00000000,001024,003,000,00000128,00120802,01,0000007834849298,00000000,00000000,004,004,016,016,1
010,00000000,00238030,00021132,010,00208004,00000000,00000000,001024,003,000,00000128,00120321,01,0000007765712448,00000000,00000000,004,004,016,016,1
011,00000000,00242392,00021931,010,00211989,00000000,00000000,001024,003,000,00000128,00122349,01,0000007496697430,00000000,00000000,004,004,016,016,1
012,00000000,00242874,00023286,010,00211176,00000000,00000000,001024,003,000,00000128,00122477,01,0000008032462084,00000000,00000000,004,004,016,016,1
013,00000000,00241887,00018224,010,00210828,00000000,00000000,001024,003,000,00000128,00121915,01,0000007556508954,00000000,00000000,004,004,016,016,1
014,00000000,00233319,00022136,010,00204422,00000000,00000000,001024,003,000,00000128,00117621,01,0000002653308683,00000000,00000000,004,004,016,016,1
015,00000000,00240748,00018288,010,00210293,00000000,00000000,001024,003,000,00000128,00121721,01,0000007933788210,00000000,00000000,004,004,016,016,1
000,00000000,00445122,00076769,010,00418199,00000000,00000000,001024,000,001,00000128,00224334,01,0000009102883756,00000000,00000000,004,004,016,016,1
001,00000000,00445255,00033454,010,00420858,00000000,00000000,001024,000,001,00000128,00224079,01,0000009103188703,00000000,00000000,004,004,016,016,1
002,00000000,00446827,00039729,010,00421541,00000000,00000000,001024,000,001,00000128,00225446,01,0000009030873463,00000000,00000000,004,004,016,016,1
003,00000000,00441432,00039252,010,00418575,00000000,00000000,001024,000,001,00000128,00222989,01,0000009039627918,00000000,00000000,004,004,016,016,1
004,00000000,00443106,00047288,010,00419541,00000000,00000000,001024,000,001,00000128,00223474,01,0000009114538139,00000000,00000000,004,004,016,016,1
005,00000000,00440502,00036058,010,00415860,00000000,00000000,001024,000,001,00000128,00222492,01,0000008946124539,00000000,00000000,004,004,016,016,1
006,00000000,00443442,00035140,010,00418515,00000000,00000000,001024,000,001,00000128,00223334,01,0000008954273380,00000000,00000000,004,004,016,016,1
007,00000000,00440879,00042845,010,00416948,00000000,00000000,001024,000,001,00000128,00222382,01,0000009071407182,00000000,00000000,004,004,016,016,1
008,00000000,00443451,00037290,010,00419717,00000000,00000000,001024,000,001,00000128,00223589,01,0000008997247130,00000000,00000000,004,004,016,016,1
009,00000000,00443274,00036956,010,00418556,00000000,00000000,001024,000,001,00000128,00223225,01,0000009050655103,00000000,00000000,004,004,016,016,1
010,00000000,00441294,00032880,010,00417819,00000000,00000000,001024,000,001,00000128,00222931,01,0000009012287404,00000000,00000000,004,004,016,016,1
011,00000000,00442006,00038660,010,00414013,00000000,00000000,001024,000,001,00000128,00222269,01,0000009107546810,00000000,00000000,004,004,016,016,1
012,00000000,00443004,00039595,010,00419831,00000000,00000000,001024,000,001,00000128,00223213,01,0000008730956943,00000000,00000000,004,004,016,016,1
013,00000000,00445089,00033913,010,00420912,00000000,00000000,001024,000,001,00000128,00224451,01,0000009127870110,00000000,00000000,004,004,016,016,1
014,00000000,00442080,00037616,010,00416348,00000000,00000000,001024,000,001,00000128,00222620,01,0000009090404238,00000000,00000000,004,004,016,016,1
015,00000000,00431332,00031134,010,00405556,00000000,00000000,001024,000,001,00000128,00217245,01,0000002788384015,00000000,00000000,004,004,016,016,1
000,00000000,00683446,00117398,010,00599145,00000000,00000000,001024,001,001,00000128,00343265,01,0000013404123531,00000000,00000000,004,004,016,016,1
001,00000000,00681770,00051946,010,00599473,00000000,00000000,001024,001,001,00000128,00342915,01,0000013766614399,00000000,00000000,004,004,016,016,1
002,00000000,00680903,00061364,010,00599230,00000000,00000000,001024,001,001,00000128,00342399,01,0000013653497013,00000000,00000000,004,004,016,016,1
003,00000000,00683680,00060508,010,00601530,00000000,00000000,001024,001,001,00000128,00343932,01,0000013472204534,00000000,00000000,004,004,016,016,1
004,00000000,00683912,00072550,010,00598707,00000000,00000000,001024,001,001,00000128,00343801,01,0000013506574929,00000000,00000000,004,004,016,016,1
005,00000000,00660769,00055854,010,00578754,00000000,00000000,001024,001,001,00000128,00332497,01,0000004137787933,00000000,00000000,004,004,016,016,1
006,00000000,00681741,00054342,010,00600879,00000000,00000000,001024,001,001,00000128,00343188,01,0000013715210768,00000000,00000000,004,004,016,016,1
007,00000000,00681934,00066101,010,00598871,00000000,00000000,001024,001,001,00000128,00342726,01,0000013641806219,00000000,00000000,004,004,016,016,1
008,00000000,00681422,00057344,010,00600320,00000000,00000000,001024,001,001,00000128,00343083,01,0000013733304288,00000000,00000000,004,004,016,016,1
009,00000000,00681962,00056370,010,00602014,00000000,00000000,001024,001,001,00000128,00342856,01,0000013755206321,00000000,00000000,004,004,016,016,1
010,00000000,00679914,00049797,010,00597751,00000000,00000000,001024,001,001,00000128,00342503,01,0000013760249786,00000000,00000000,004,004,016,016,1
011,00000000,00680833,00058689,010,00599662,00000000,00000000,001024,001,001,00000128,00342709,01,0000013526635542,00000000,00000000,004,004,016,016,1
012,00000000,00683093,00060260,010,00599368,00000000,00000000,001024,001,001,00000128,00343353,01,0000013765849350,00000000,00000000,004,004,016,016,1
013,00000000,00677116,00051666,010,00599388,00000000,00000000,001024,001,001,00000128,00341277,01,0000013633703844,00000000,00000000,004,004,016,016,1
014,00000000,00678853,00057473,010,00592939,00000000,00000000,001024,001,001,00000128,00341790,01,0000013580875606,00000000,00000000,004,004,016,016,1
015,00000000,00682205,00048300,010,00600254,00000000,00000000,001024,001,001,00000128,00343672,01,0000013747139141,00000000,00000000,004,004,016,016,1
000,00000000,00441997,00075326,010,00395195,00000000,00000000,001024,002,001,00000128,00222139,01,0000009673803933,00000000,00000000,004,004,016,016,1
001,00000000,00442631,00033632,010,00396297,00000000,00000000,001024,002,001,00000128,00222677,01,0000009880299228,00000000,00000000,004,004,016,016,1
002,00000000,00441521,00039415,010,00396011,00000000,00000000,001024,002,001,00000128,00222229,01,0000009865751231,00000000,00000000,004,004,016,016,1
003,00000000,00442993,00038969,010,00396300,00000000,00000000,001024,002,001,00000128,00222734,01,0000009874138739,00000000,00000000,004,004,016,016,1
004,00000000,00441630,00047214,010,00393068,00000000,00000000,001024,002,001,00000128,00222638,01,0000009717990242,00000000,00000000,004,004,016,016,1
005,00000000,00442190,00036046,010,00396730,00000000,00000000,001024,002,001,00000128,00223497,01,0000009908358985,00000000,00000000,004,004,016,016,1
006,00000000,00442299,00035295,010,00395419,00000000,00000000,001024,002,001,00000128,00222939,01,0000009857654299,00000000,00000000,004,004,016,016,1
007,00000000,00439973,00042836,010,00392917,00000000,00000000,001024,002,001,00000128,00221755,01,0000009939958246,00000000,00000000,004,004,016,016,1
008,00000000,00440682,00036826,010,00395039,00000000,00000000,001024,002,001,00000128,00222539,01,0000009848845958,00000000,00000000,004,004,016,016,1
009,00000000,00440163,00036843,010,00392802,00000000,00000000,001024,002,001,00000128,00221896,01,0000009866622833,00000000,00000000,004,004,016,016,1
010,00000000,00441807,00032481,010,00394849,00000000,00000000,001024,002,001,00000128,00222647,01,0000009254908435,00000000,00000000,004,004,016,016,1
011,00000000,00442277,00037927,010,00396175,00000000,00000000,001024,002,001,00000128,00222322,01,0000009660029880,00000000,00000000,004,004,016,016,1
012,00000000,00443023,00039353,010,00393566,00000000,00000000,001024,002,001,00000128,00223215,01,0000009924566076,00000000,00000000,004,004,016,016,1
013,00000000,00439072,00033758,010,00393905,00000000,00000000,001024,002,001,00000128,00221690,01,0000009340113682,00000000,00000000,004,004,016,016,1
014,00000000,00440106,00037812,010,00392780,00000000,00000000,001024,002,001,00000128,00221114,01,0000009939716384,00000000,00000000,004,004,016,016,1
015,00000000,00429557,00030592,010,00382624,00000000,00000000,001024,002,001,00000128,00215777,01,0000003051634683,00000000,00000000,004,004,016,016,1
000,00000000,00250648,00043154,010,00208443,00000000,00000000,001024,003,001,00000128,00126309,01,0000008254460881,00000000,00000000,004,004,016,016,1
001,00000000,00249878,00019117,010,00209139,00000000,00000000,001024,003,001,00000128,00126029,01,0000008229142197,00000000,00000000,004,004,016,016,1
002,00000000,00252618,00022644,010,00209501,00000000,00000000,001024,003,001,00000128,00127370,01,0000008497589902,00000000,00000000,004,004,016,016,1
003,00000000,00249882,00022312,010,00209917,00000000,00000000,001024,003,001,00000128,00126442,01,0000008438502016,00000000,00000000,004,004,016,016,1
004,00000000,00252085,00026491,010,00210779,00000000,00000000,001024,003,001,00000128,00127143,01,0000007814251966,00000000,00000000,004,004,016,016,1
005,00000000,00250796,00020464,010,00208564,00000000,00000000,001024,003,001,00000128,00126132,01,0000008446053953,00000000,00000000,004,004,016,016,1
006,00000000,00250337,00020036,010,00210676,00000000,00000000,001024,003,001,00000128,00126638,01,0000008009691753,00000000,00000000,004,004,016,016,1
007,00000000,00251205,00024230,010,00209118,00000000,00000000,001024,003,001,00000128,00126309,01,0000008440975084,00000000,00000000,004,004,016,016,1
008,00000000,00251996,00020945,010,00210905,00000000,00000000,001024,003,001,00000128,00126898,01,0000008283488482,00000000,00000000,004,004,016,016,1
009,00000000,00249274,00020781,010,00207564,00000000,00000000,001024,003,001,00000128,00125859,01,0000008391153877,00000000,00000000,004,004,016,016,1
010,00000000,00250326,00018574,010,00208953,00000000,00000000,001024,003,001,00000128,00126322,01,0000008405962112,00000000,00000000,004,004,016,016,1
011,00000000,00245401,00021920,010,00204603,00000000,00000000,001024,003,001,00000128,00123579,01,0000003010878331,00000000,00000000,004,004,016,016,1
012,00000000,00252055,00022402,010,00210278,00000000,00000000,001024,003,001,00000128,00126977,01,0000008460245695,00000000,00000000,004,004,016,016,1
013,00000000,00250693,00019169,010,00210843,00000000,00000000,001024,003,001,00000128,00126413,01,0000007791236467,00000000,00000000,004,004,016,016,1
014,00000000,00252408,00021313,010,00210333,00000000,00000000,001024,003,001,00000128,00126960,01,0000008529161210,00000000,00000000,004,004,016,016,1
015,00000000,00249905,00017426,010,00209949,00000000,00000000,001024,003,001,00000128,00126441,01,0000008418810187,00000000,00000000,004,004,016,016,1
000,00000000,00465337,00084249,010,00428902,00000000,00000000,001024,000,002,00000128,00234248,01,0000009138093372,00000000,00000000,004,004,016,016,1
001,00000000,00470148,00034905,010,00431029,00000000,00000000,001024,000,002,00000128,00236839,01,0000008965732452,00000000,00000000,004,004,016,016,1
002,00000000,00468965,00047515,010,00431688,00000000,00000000,001024,000,002,00000128,00236585,01,0000009006076659,00000000,00000000,004,004,016,016,1
003,00000000,00467095,00033726,010,00428233,00000000,00000000,001024,000,002,00000128,00235183,01,0000009027931846,00000000,00000000,004,004,016,016,1
004,00000000,00470938,00049635,010,00428792,00000000,00000000,001024,000,002,00000128,00236985,01,0000009223581230,00000000,00000000,004,004,016,016,1
005,00000000,00471480,00046176,010,00433334,00000000,00000000,001024,000,002,00000128,00237257,01,0000009075553623,00000000,00000000,004,004,016,016,1
006,00000000,00467023,00037699,010,00427910,00000000,00000000,001024,000,002,00000128,00235280,01,0000008902567081,00000000,00000000,004,004,016,016,1
007,00000000,00463487,00045636,010,00426206,00000000,00000000,001024,000,002,00000128,00233515,01,0000008758833158,00000000,00000000,004,004,016,016,1
008,00000000,00468255,00037471,010,00428454,00000000,00000000,001024,000,002,00000128,00235719,01,0000009256536216,00000000,00000000,004,004,016,016,1
009,00000000,00464052,00038122,010,00426456,00000000,00000000,001024,000,002,00000128,00233455,01,0000009246804849,00000000,00000000,004,004,016,016,1
010,00000000,00468148,00033866,010,00430420,00000000,00000000,001024,000,002,00000128,00235764,01,0000009070193860,00000000,00000000,004,004,016,016,1
011,00000000,00466242,00053408,010,00430117,00000000,00000000,001024,000,002,00000128,00235131,01,0000009356804397,00000000,00000000,004,004,016,016,1
012,00000000,00468458,00042082,010,00430510,00000000,00000000,001024,000,002,00000128,00235921,01,0000009098040007,00000000,00000000,004,004,016,016,1
013,00000000,00465482,00034297,010,00428386,00000000,00000000,001024,000,002,00000128,00234791,01,0000009028052336,00000000,00000000,004,004,016,016,1
014,00000000,00467181,00041909,010,00430451,00000000,00000000,001024,000,002,00000128,00235349,01,0000008972372432,00000000,00000000,004,004,016,016,1
015,00000000,00450302,00033274,010,00411895,00000000,00000000,001024,000,002,00000128,00226950,01,0000002950609793,00000000,00000000,004,004,016,016,1
000,00000000,00462915,00084107,010,00410604,00000000,00000000,001024,001,002,00000128,00233029,01,0000009041649588,00000000,00000000,004,004,016,016,1
001,00000000,00465076,00034787,010,00414171,00000000,00000000,001024,001,002,00000128,00234445,01,0000009519880633,00000000,00000000,004,004,016,016,1
002,00000000,00467418,00047521,010,00414885,00000000,00000000,001024,001,002,00000128,00235357,01,0000009289299968,00000000,00000000,004,004,016,016,1
003,00000000,00466902,00033546,010,00415775,00000000,00000000,001024,001,002,00000128,00235216,01,0000009278175906,00000000,00000000,004,004,016,016,1
004,00000000,00464891,00049221,010,00413630,00000000,00000000,001024,001,002,00000128,00234337,01,0000009301440744,00000000,00000000,004,004,016,016,1
005,00000000,00464793,00046146,010,00412057,00000000,00000000,001024,001,002,00000128,00233427,01,0000009269989101,00000000,00000000,004,004,016,016,1
006,00000000,00462734,00037957,010,00412184,00000000,00000000,001024,001,002,00000128,00233104,01,0000008939920591,00000000,00000000,004,004,016,016,1
007,00000000,00464169,00045400,010,00412460,00000000,00000000,001024,001,002,00000128,00233814,01,0000008823583213,00000000,00000000,004,004,016,016,1
008,00000000,00465106,00036796,010,00414071,00000000,00000000,001024,001,002,00000128,00234347,01,0000009281392441,00000000,00000000,004,004,016,016,1
009,00000000,00465220,00037818,010,00413247,00000000,00000000,001024,001,002,00000128,00234428,01,0000009271880492,00000000,00000000,004,004,016,016,1
010,00000000,00463796,00034124,010,00414913,00000000,00000000,001024,001,002,00000128,00233751,01,0000008587254328,00000000,00000000,004,004,016,016,1
011,00000000,00464635,00052696,010,00412585,00000000,00000000,001024,001,002,00000128,00233939,01,0000009274035373,00000000,00000000,004,004,016,016,1
012,00000000,00465537,00041454,010,00415889,00000000,00000000,001024,001,002,00000128,00234582,01,0000009540227760,00000000,00000000,004,004,016,016,1
013,00000000,00452349,00033862,010,00400740,00000000,00000000,001024,001,002,00000128,00227654,01,0000003032813688,00000000,00000000,004,004,016,016,1
014,00000000,00463582,00041235,010,00409652,00000000,00000000,001024,001,002,00000128,00233436,01,0000009221269590,00000000,00000000,004,004,016,016,1
015,00000000,00464330,00032750,010,00416551,00000000,00000000,001024,001,002,00000128,00233188,01,0000009600826966,00000000,00000000,004,004,016,016,1
000,00000000,00688715,00124116,010,00594559,00000000,00000000,001024,002,002,00000128,00346223,01,0000013067166040,00000000,00000000,004,004,016,016,1
